City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
207,Tecoanapa,MX,16.5167,-98.75,76.48,89,100,5.37,overcast clouds
208,Nanortalik,GL,60.1432,-45.2371,43.54,87,80,2.98,broken clouds
209,Chokurdakh,RU,70.6333,147.9167,51.75,46,31,13.69,scattered clouds
210,Hithadhoo,MV,-0.6,73.0833,80.15,76,100,10.8,light rain
211,Afyonkarahisar,TR,38.75,30.6667,83.46,26,0,8.05,clear sky
212,Kalmar,SE,56.6616,16.3616,69.15,72,75,9.22,broken clouds
213,Hualmay,PE,-11.0964,-77.6139,59.74,88,55,8.3,broken clouds
214,Bowen,AU,-20.0167,148.2333,62.46,72,0,7.96,clear sky
215,Narsaq,GL,60.9167,-46.05,50.22,70,40,2.86,scattered clouds
216,Montepuez,MZ,-13.1256,38.9997,81.01,30,7,7.38,clear sky
217,Russkiy Aktash,RU,55.0384,52.1214,75.9,67,28,11.7,scattered clouds
218,Cizre,TR,37.3272,42.1903,108.61,7,0,5.75,clear sky
219,Maumere,ID,-8.6199,122.2111,77.05,71,100,1.99,overcast clouds
220,Cap-Aux-Meules,CA,47.3821,-61.8597,68.05,83,20,6.91,few clouds
221,Belogorsk,RU,50.9158,128.4611,70.93,87,98,4.0,moderate rain
222,Lasa,IT,46.6166,10.7002,74.35,77,100,1.01,overcast clouds
223,Cayenne,GF,4.9333,-52.3333,76.08,1,100,3.44,overcast clouds
224,Urucara,BR,-2.5364,-57.76,75.69,85,100,0.87,moderate rain
225,Chyhyryn,UA,49.0838,32.6555,82.8,39,59,6.4,broken clouds
226,Belmonte,BR,-15.8631,-38.8828,73.99,67,12,8.97,few clouds
227,Kaitangata,NZ,-46.2817,169.8464,44.58,95,100,6.38,overcast clouds
228,Codrington,AU,-38.2667,141.9667,53.64,88,92,10.6,overcast clouds
229,Aguimes,ES,27.9054,-15.4461,86.63,27,0,23.02,clear sky
230,Krasnoselkup,RU,65.7,82.4667,57.16,95,100,11.83,moderate rain
231,Chitral,PK,35.8462,71.7858,92.34,42,1,11.79,clear sky
232,Nouakchott,MR,18.0858,-15.9785,84.13,76,62,17.98,broken clouds
233,Mecca,SA,21.4267,39.8261,106.95,22,62,12.06,broken clouds
234,Chuy,UY,-33.6971,-53.4616,56.64,98,75,4.92,broken clouds
235,Puerto Ayora,EC,-0.7393,-90.3518,69.55,92,91,4.0,overcast clouds
236,Grand Baie,MU,-20.0182,57.5802,75.67,65,3,8.01,clear sky
237,Beloha,MG,-25.1667,45.05,76.05,43,8,9.51,clear sky
238,Blackfoot,US,43.1905,-112.345,66.34,30,12,3.4,few clouds
239,Tsabong,BW,-26.0217,22.401,77.99,19,49,19.46,scattered clouds
240,Houma,US,29.5958,-90.7195,77.0,94,40,0.0,scattered clouds
241,Tagusao,PH,9.1924,117.8141,82.38,82,88,10.27,overcast clouds
242,Port Lincoln,AU,-34.7333,135.8667,51.8,83,9,9.53,clear sky
243,Mayo,US,38.8876,-76.5119,75.15,89,99,1.01,overcast clouds
244,Byron Bay,AU,-28.65,153.6167,49.95,65,0,6.96,clear sky
245,Mackenzie,CA,55.2999,-123.1698,59.22,94,0,0.0,clear sky
246,Port Antonio,JM,18.18,-76.4612,77.0,85,81,7.07,broken clouds
247,Kahului,US,20.8947,-156.47,77.02,77,0,12.66,clear sky
248,Husavik,IS,66.0449,-17.3389,58.57,74,100,14.94,overcast clouds
249,Jiwani,PK,25.05,61.7417,83.88,76,50,12.26,scattered clouds
250,Hami,CN,42.8,93.45,100.44,8,24,24.63,few clouds
251,Sulina,RO,45.1559,29.6536,84.38,53,3,16.33,clear sky
252,Isangel,VU,-19.55,169.2667,74.64,90,85,7.05,overcast clouds
253,Cascais,PT,38.6979,-9.4215,75.47,65,20,32.01,few clouds
254,Churapcha,RU,62.0025,132.4325,76.96,54,54,3.98,broken clouds
255,Samarai,PG,-10.6167,150.6667,78.71,86,39,17.07,scattered clouds
256,Sudbury,CA,46.49,-80.99,56.37,94,86,1.99,overcast clouds
257,Vardo,NO,70.3705,31.1107,71.58,68,0,14.97,clear sky
258,Juneau,US,58.3019,-134.4197,56.21,96,75,3.44,broken clouds
259,Ilulissat,GL,69.2167,-51.1,42.82,93,100,4.61,fog
260,Oksfjord,NO,70.2396,22.3479,59.07,95,100,6.35,light rain
261,Oeiras,BR,-7.0253,-42.1311,77.68,62,14,13.53,few clouds
262,Kinsale,IE,51.7075,-8.5306,58.37,88,75,5.75,broken clouds
263,Constitucion,CL,-35.3333,-72.4167,48.67,91,1,5.01,clear sky
264,Marquette,US,46.5333,-87.6335,62.76,94,100,6.51,moderate rain
265,Nikolskoye,RU,59.7035,30.7861,70.79,77,100,5.99,overcast clouds
266,Hambantota,LK,6.1241,81.1185,82.74,89,75,6.91,broken clouds
267,Alushta,UA,44.6667,34.4167,79.48,53,0,5.41,clear sky
268,Lebu,CL,-37.6167,-73.65,48.13,88,51,12.3,broken clouds
269,Ashcroft,CA,50.7165,-121.2859,64.47,69,6,2.21,clear sky
270,Zhongxing,CN,33.7039,118.6792,83.25,75,53,1.7,broken clouds
271,Tornio,FI,65.8481,24.1466,62.62,91,73,16.98,broken clouds
