City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Tuatapere,NZ,-46.1333,167.6833,44.46,64,7,3.51,clear sky
349,Prince George,CA,53.9166,-122.753,66.25,61,75,6.91,broken clouds
350,Paldiski,EE,59.3567,24.0531,57.45,100,100,5.75,overcast clouds
351,Rwamagana,RW,-1.9487,30.4347,65.64,54,100,2.35,overcast clouds
352,Galle,LK,6.0367,80.217,80.06,85,100,13.4,light rain
353,Uturoa,PF,-16.7333,-151.4333,77.76,73,41,18.92,scattered clouds
354,Moron,AR,-34.6534,-58.6198,66.0,93,0,8.55,clear sky
355,Poum,NC,-20.2333,164.0167,78.55,83,93,21.79,overcast clouds
356,Quatre Cocos,MU,-20.2078,57.7625,66.31,66,33,20.2,scattered clouds
357,Olafsvik,IS,64.8945,-23.7142,51.19,91,100,16.17,overcast clouds
358,Iskateley,RU,67.6803,53.1512,53.26,81,75,4.54,broken clouds
359,Kroonstad,ZA,-27.6504,27.2349,45.21,72,0,5.48,clear sky
360,Burns Lake,CA,54.2331,-125.7533,56.62,47,86,12.39,overcast clouds
361,Morristown,US,36.214,-83.2949,80.65,82,0,0.0,clear sky
362,Panzhihua,CN,26.5851,101.7128,78.75,69,12,0.81,few clouds
363,Tifton,US,31.4505,-83.5085,76.96,94,40,3.44,scattered clouds
364,Mlonggo,ID,-6.5333,110.7,79.32,70,65,7.29,broken clouds
365,Denpasar,ID,-8.65,115.2167,80.26,83,75,12.66,broken clouds
366,Wewak,PG,-3.5534,143.6268,81.82,79,98,6.24,light rain
367,Marawi,PH,7.9986,124.2928,77.22,75,96,6.82,overcast clouds
368,Tecoanapa,MX,16.5167,-98.75,82.85,81,100,9.42,overcast clouds
369,Baoma,CN,31.4859,106.1128,86.9,70,46,4.59,scattered clouds
370,Radishchevo,RU,52.85,47.8833,63.7,82,92,2.51,overcast clouds
371,Nyrob,RU,60.733,56.7202,62.83,93,32,1.43,scattered clouds
372,Gorele,TR,41.0308,39.0031,69.67,85,13,3.18,few clouds
373,Yinchuan,CN,38.4681,106.2731,75.16,41,0,7.9,clear sky
374,Ban Nahin,LA,18.2418,104.2122,79.07,91,70,0.96,broken clouds
375,Luena,AO,-11.7833,19.9167,50.09,61,5,3.51,clear sky
376,Archidona,ES,37.0965,-4.3887,68.4,48,0,5.57,clear sky
377,Emba,KZ,48.8264,58.1442,69.57,54,73,7.96,broken clouds
378,Campina Verde,BR,-19.5356,-49.4864,67.51,44,6,6.2,clear sky
379,Dunmore Town,BS,25.5,-76.65,83.66,73,0,9.44,clear sky
380,Miraflores,MX,19.2167,-98.8083,68.65,82,77,3.38,broken clouds
381,Barreirinhas,BR,-2.7469,-42.8264,75.99,88,5,5.5,clear sky
382,Sawakin,SD,19.1059,37.3321,90.07,51,92,26.42,overcast clouds
383,Xiongzhou,CN,25.1167,114.3,86.58,74,13,3.04,few clouds
384,North Myrtle Beach,US,33.816,-78.68,85.28,88,0,19.57,clear sky
385,Aliwal North,ZA,-30.6937,26.7114,45.64,62,5,6.08,clear sky
386,Aklavik,CA,68.2191,-135.0107,67.23,50,18,15.14,few clouds
387,Lagoa,PT,39.05,-27.9833,67.53,71,98,9.19,overcast clouds
388,Port Elizabeth,ZA,-33.918,25.5701,61.32,79,0,24.16,clear sky
389,Naziya,RU,59.8,31.3833,56.44,1,86,4.05,overcast clouds
390,Ayan,RU,56.45,138.1667,60.94,84,99,9.73,overcast clouds
391,Marabba,SD,12.35,32.1833,80.11,67,100,10.42,overcast clouds
392,Moyamba,SL,8.1667,-12.4333,73.11,99,100,3.29,heavy intensity rain
393,Wilmington Island,US,32.0036,-80.9737,76.98,93,40,3.44,scattered clouds
394,Minab,IR,27.1467,57.0801,89.01,70,16,1.41,few clouds
395,Murdochville,CA,48.9583,-65.5006,52.68,56,94,14.18,overcast clouds
396,Miri,MY,4.4148,114.0089,77.14,83,20,2.3,few clouds
397,Rimbey,CA,52.6334,-114.2353,71.62,81,100,5.91,overcast clouds
398,Koungheul,SN,13.9833,-14.8,81.86,72,38,9.17,moderate rain
399,Saint-Augustin,CA,51.226,-58.6502,53.78,82,100,13.31,overcast clouds
400,Campbell River,CA,50.0163,-125.2446,66.6,68,75,3.44,broken clouds
401,Ukiah,US,39.1502,-123.2078,89.44,40,0,11.5,clear sky
402,Erzin,TR,36.9559,36.2,72.66,92,45,3.04,scattered clouds
403,Barabai,ID,-2.5833,115.3833,77.04,90,96,0.85,overcast clouds
404,Nkhotakota,MW,-12.9274,34.2961,63.43,70,1,4.41,clear sky
405,Iquitos,PE,-3.7481,-73.2472,75.24,94,75,3.44,broken clouds
406,Joshimath,IN,30.5667,79.5667,69.46,98,100,1.9,overcast clouds
407,Goundam,ML,16.4145,-3.6708,94.19,33,100,14.92,overcast clouds
408,Jacksonville,US,30.3322,-81.6556,80.6,91,100,0.0,mist
409,Winchester,GB,51.0651,-1.3187,62.69,69,0,4.23,clear sky
410,Upata,VE,8.0086,-62.3989,76.19,93,100,3.33,overcast clouds
411,Ocampo,MX,21.65,-101.5,71.69,38,12,17.92,few clouds
412,Lesnoy,RU,57.6198,63.0784,66.69,82,72,4.36,broken clouds
413,Ulladulla,AU,-35.35,150.4667,52.7,76,68,15.1,broken clouds
414,Bam,IR,29.106,58.357,87.26,11,32,5.82,scattered clouds
415,Jieshou,CN,33.2634,115.3611,90.61,64,87,13.98,overcast clouds
416,Honiara,SB,-9.4333,159.95,87.37,60,13,6.69,few clouds
417,Whitianga,NZ,-36.8333,175.7,62.35,77,18,1.81,few clouds
418,Lyuban,BY,52.7985,28.0048,53.89,90,62,5.64,broken clouds
419,Marsh Harbour,BS,26.5412,-77.0636,83.46,74,61,8.08,broken clouds
420,Shitanjing,CN,39.2342,106.3439,70.09,48,0,8.75,clear sky
421,Leh,IN,34.1667,77.5833,59.85,63,12,5.06,few clouds
422,Berbera,SO,10.4396,45.0143,86.56,44,100,37.33,overcast clouds
423,Fredericksburg,US,38.3032,-77.4605,71.82,84,100,4.61,overcast clouds
424,Ichhawar,IN,23.0167,77.0167,71.69,90,92,14.12,light rain
425,Camacha,PT,33.0833,-16.3333,63.82,94,40,14.97,scattered clouds
426,Trat,TH,12.5,102.5,79.92,97,100,3.8,overcast clouds
427,Taltal,CL,-25.4,-70.4833,58.73,74,45,1.68,scattered clouds
428,Sobolevo,RU,54.4299,31.8996,58.12,95,100,5.93,light rain
429,Yuanping,CN,38.7153,112.7575,69.89,82,100,0.54,overcast clouds
430,Sinazongwe,ZM,-17.2614,27.4618,61.52,58,0,2.48,clear sky
431,Alofi,NU,-19.0595,-169.9187,78.69,73,92,18.41,overcast clouds
432,Owando,CG,-0.4819,15.8999,71.92,82,70,3.29,broken clouds
433,Batagay,RU,67.6333,134.6333,60.39,56,100,5.86,overcast clouds
434,Ilulissat,GL,69.2167,-51.1,50.02,71,98,6.91,overcast clouds
435,Myaundzha,RU,63.0494,147.1858,73.42,37,96,8.46,overcast clouds
436,Ler,SS,8.3018,30.1418,69.51,88,100,3.29,overcast clouds
437,Labuhan,ID,-6.8844,112.2051,77.54,77,6,6.53,clear sky
438,Kruisfontein,ZA,-34.0033,24.7314,58.89,85,50,7.67,scattered clouds
439,Pitimbu,BR,-7.4706,-34.8086,73.99,84,69,15.46,broken clouds
440,Santa Rosa,PH,14.3122,121.1114,87.12,78,61,5.61,broken clouds
441,Tura,IN,25.5198,90.2201,78.78,85,16,4.12,few clouds
442,Garden City,US,42.3256,-83.331,80.85,30,20,6.91,smoke
443,Novo Aripuana,BR,-5.1206,-60.3797,77.29,75,60,1.9,broken clouds
444,Salalah,OM,17.0151,54.0924,77.09,100,100,9.22,light intensity drizzle
445,Gravelbourg,CA,49.8834,-106.5512,84.47,40,1,7.11,clear sky
446,Hovd,MN,48.0056,91.6419,62.85,54,34,6.04,scattered clouds
447,Guaruja,BR,-23.9931,-46.2564,65.28,90,85,2.1,overcast clouds
448,Kandrian,PG,-6.2167,149.55,85.86,66,24,8.72,few clouds
449,Tautira,PF,-17.7333,-149.15,76.84,73,93,16.89,overcast clouds
450,Tutoia,BR,-2.7619,-42.2744,77.09,87,41,8.46,scattered clouds
451,Zabol,AF,32.25,67.25,74.25,55,10,2.33,clear sky
452,Olga,RU,43.7444,135.2892,75.88,64,2,4.09,clear sky
453,Margate,GB,51.3813,1.3862,58.3,86,0,5.21,clear sky
454,Sharan,RU,54.8167,54.0,64.44,76,28,1.77,scattered clouds
455,Puerto Madero,MX,14.7208,-92.4215,86.2,79,40,6.91,scattered clouds
456,San Francisco,US,37.7749,-122.4194,81.75,77,20,19.57,few clouds
457,Maneadero,MX,31.7167,-116.5667,73.49,61,69,6.42,broken clouds
458,Port Blair,IN,11.6667,92.75,77.04,94,100,21.63,thunderstorm with light rain
459,Kontagora,NG,10.3999,5.4695,71.53,95,70,7.05,light rain
460,Shellbrook,CA,53.2168,-106.4011,76.23,69,1,9.78,clear sky
461,Sidi Ali,DZ,36.0998,0.4206,70.84,73,0,1.48,clear sky
462,Totness,SR,5.8833,-56.3167,75.61,92,100,8.7,overcast clouds
463,Tenenkou,ML,14.4572,-4.9169,92.59,42,99,13.24,overcast clouds
464,Te Anau,NZ,-45.4167,167.7167,40.82,73,38,2.89,scattered clouds
465,Hamilton,US,39.1834,-84.5333,80.55,82,0,8.05,clear sky
466,Iroquois Falls,CA,48.7669,-80.6831,62.22,69,0,3.6,clear sky
467,Chateaubelair,VC,13.2833,-61.25,81.12,83,40,14.97,scattered clouds
468,Raudeberg,NO,61.9875,5.1352,48.87,82,100,10.0,overcast clouds
469,Neuquen,AR,-38.9516,-68.0591,42.69,61,0,4.61,clear sky
470,Nisia Floresta,BR,-6.0911,-35.2086,75.58,93,37,7.34,scattered clouds
471,Soe,ID,-9.8607,124.284,66.15,91,100,4.16,overcast clouds
472,Belinskiy,RU,52.9647,43.4165,64.83,70,100,6.4,overcast clouds
473,Tubinskiy,RU,52.8892,58.2225,59.77,82,48,4.43,scattered clouds
474,Vao,NC,-22.6667,167.4833,76.5,74,89,20.07,overcast clouds
475,Port Dover,CA,42.7834,-80.1997,74.01,59,2,9.95,clear sky
476,Port Lincoln,AU,-34.7333,135.8667,52.54,66,100,17.02,overcast clouds
477,Luganville,VU,-15.5333,167.1667,82.4,72,39,9.78,scattered clouds
478,Cockburn Town,TC,21.4612,-71.1419,81.77,83,100,20.58,overcast clouds
479,Arivonimamo,MG,-19.0167,47.1833,51.85,76,98,17.09,overcast clouds
480,Ndele,CF,8.4109,20.6473,69.39,99,100,3.31,light rain
481,Conceicao Do Araguaia,BR,-8.2578,-49.2647,82.49,40,100,1.32,overcast clouds
482,Hervey Bay,AU,-25.2986,152.8535,60.03,65,30,14.0,scattered clouds
483,Muli,MV,2.9167,73.5667,81.86,77,100,14.38,overcast clouds
484,Hami,CN,42.8,93.45,86.97,16,88,11.05,overcast clouds
485,Grimshaw,CA,56.1834,-117.6027,69.42,37,75,27.63,broken clouds
486,Haines Junction,CA,60.7522,-137.5108,67.95,42,41,12.66,scattered clouds
487,Kargasok,RU,59.0556,80.8572,69.89,67,74,5.44,broken clouds
488,San Miguel,SV,13.4833,-88.1833,79.54,77,78,1.57,broken clouds
489,Mount Gambier,AU,-37.8333,140.7667,42.71,100,40,9.22,scattered clouds
490,Dongying,CN,37.4564,118.4856,81.3,70,100,13.27,light rain
491,Podgorica,ME,42.4411,19.2636,74.7,43,20,11.5,few clouds
492,Bathsheba,BB,13.2167,-59.5167,83.01,90,75,21.85,broken clouds
493,Vestmanna,FO,62.1564,-7.1664,50.92,100,100,4.61,light rain
494,Martigues,FR,43.4,5.05,77.09,43,0,19.57,clear sky
495,Staryy Oskol,RU,51.2967,37.8417,64.4,64,24,8.16,few clouds
496,Bucerias,MX,20.75,-105.3333,86.99,79,75,11.5,broken clouds
497,Alihe,CN,50.5667,123.7167,66.33,63,85,8.1,overcast clouds
498,Turinsk,RU,58.0458,63.696,68.16,81,61,4.09,broken clouds
499,Namatanai,PG,-3.6667,152.4333,84.7,62,17,7.16,few clouds
500,Doha,QA,25.2867,51.5333,96.78,27,0,3.44,clear sky
501,Tervel,BG,43.75,27.4,67.23,59,100,9.62,overcast clouds
502,High Rock,BS,26.6208,-78.2833,84.22,72,0,9.22,clear sky
503,San Rafael,AR,-34.6177,-68.3301,54.99,21,15,17.36,few clouds
504,Puri,IN,19.8,85.85,79.32,82,100,6.87,overcast clouds
505,Akdepe,TM,42.0551,59.3788,69.89,40,1,8.46,clear sky
506,Asekeyevo,RU,53.5742,52.7972,64.76,78,8,2.13,clear sky
507,Eyrarbakki,IS,63.863,-21.1481,51.85,90,100,15.17,overcast clouds
508,Vakhrushev,RU,48.9833,142.9667,60.31,87,100,8.03,overcast clouds
509,Crixas,BR,-14.5489,-49.9692,70.84,35,0,5.64,clear sky
510,Pangoa,PE,-12.1167,-73.0,70.25,77,3,1.77,clear sky
511,Dzerzhinsk,RU,56.2389,43.4631,60.62,100,40,2.24,scattered clouds
512,Nagorsk,RU,59.3172,50.8078,60.53,94,88,2.01,overcast clouds
513,Yubari,JP,43.0378,141.9578,79.32,72,83,6.73,broken clouds
514,Santa Fe,AR,-31.6333,-60.7,75.0,69,0,5.99,light rain
515,Soyo,AO,-6.1349,12.3689,69.15,91,97,6.62,overcast clouds
516,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,88,0,20.71,clear sky
517,San Andres,CO,12.5847,-81.7006,84.22,79,75,10.36,broken clouds
518,Korem,ET,12.5058,39.5228,55.96,82,100,4.83,moderate rain
519,Biak,ID,-0.9131,122.8766,78.31,85,92,5.12,overcast clouds
520,Ambon,ID,-3.6954,128.1814,77.14,88,40,3.44,light rain
521,Dwarka,IN,22.2394,68.9678,82.51,82,100,23.4,overcast clouds
522,Mackenzie,CA,55.2999,-123.1698,66.42,48,75,11.5,broken clouds
523,Eirunepe,BR,-6.6603,-69.8736,77.65,68,60,2.26,broken clouds
524,Hualmay,PE,-11.0964,-77.6139,61.88,85,56,10.25,broken clouds
525,Baghdad,IQ,33.3406,44.4009,93.34,18,3,15.99,clear sky
526,Bull Savanna,JM,17.8868,-77.5902,77.4,76,100,10.45,overcast clouds
527,Humaita,BR,-7.5061,-63.0208,78.4,64,57,1.32,broken clouds
528,Luanda,AO,-8.8368,13.2343,69.8,83,75,6.91,broken clouds
529,Dalby,AU,-27.1833,151.2667,53.62,53,0,7.02,clear sky
530,Atbasar,KZ,51.8,68.3333,63.97,75,20,7.7,few clouds
531,Bukachacha,RU,52.9833,116.9167,65.16,59,75,6.91,broken clouds
532,Garowe,SO,8.4054,48.4845,75.13,58,73,26.82,broken clouds
533,Tazovskiy,RU,67.4667,78.7,48.99,76,11,8.37,few clouds
534,Bundaberg,AU,-24.85,152.35,58.86,56,0,9.28,clear sky
535,Laguna,US,38.421,-121.4238,97.32,31,0,9.22,clear sky
536,Tabuk,PH,17.4189,121.4443,82.54,76,100,4.41,overcast clouds
537,Muroto,JP,33.2833,134.15,79.72,83,17,6.49,few clouds
538,Kokopo,PG,-4.352,152.2633,85.19,52,10,6.85,clear sky
539,Vanderbijlpark,ZA,-26.7117,27.838,47.39,68,0,5.37,clear sky
540,Port Hardy,CA,50.6996,-127.4199,59.18,88,100,3.44,overcast clouds
541,Matamoros,MX,25.5333,-103.25,96.91,20,40,8.05,scattered clouds
542,Molepolole,BW,-24.4066,25.4951,49.75,60,0,6.8,clear sky
543,Rocha,UY,-34.4833,-54.3333,62.24,94,99,15.35,moderate rain
544,Sawtell,AU,-30.3833,153.1,59.02,63,0,5.75,clear sky
545,Paamiut,GL,61.994,-49.6678,39.99,95,29,15.5,scattered clouds
546,Ngunguru,NZ,-35.6167,174.5,64.42,71,100,3.27,overcast clouds
547,Horki,BY,54.2861,30.9842,57.76,94,100,6.73,overcast clouds
548,Wanning,CN,18.8003,110.3967,82.56,85,93,4.41,overcast clouds
549,Chara,RU,56.9064,118.2631,52.56,97,100,1.7,moderate rain
550,Makhachkala,RU,42.9764,47.5024,68.02,61,0,10.65,clear sky
551,Tamandare,BR,-8.7597,-35.1047,74.48,85,2,14.2,clear sky
552,Acapulco,MX,16.8634,-99.8901,84.02,79,75,14.97,broken clouds
553,Rio Branco,BR,-9.9747,-67.81,79.41,78,0,0.0,clear sky
554,Saquena,PE,-4.6667,-73.5167,73.35,96,100,2.33,overcast clouds
555,Bata,GQ,1.8639,9.7658,74.62,86,100,8.37,light rain
556,Ivanivka,UA,46.7208,34.553,68.61,63,79,6.44,broken clouds
557,Russell,US,32.3502,-85.1999,78.4,94,0,0.0,clear sky
558,Sechura,PE,-5.5569,-80.8222,64.83,75,66,17.18,broken clouds
559,Prince Rupert,CA,54.3161,-130.3201,59.09,89,100,18.41,overcast clouds
560,Bilma,NE,18.6853,12.9164,87.82,32,0,7.29,clear sky
561,Paramonga,PE,-10.6667,-77.8333,61.65,88,46,9.86,scattered clouds
562,Visnes,NO,59.3556,5.2242,53.65,76,100,16.11,overcast clouds
563,Harwich,GB,51.9419,1.2844,58.24,85,0,1.36,clear sky
564,Terrace Bay,CA,48.7834,-87.1,48.6,81,38,2.21,scattered clouds
565,Opoczno,PL,51.3757,20.2783,53.91,91,11,5.93,few clouds
566,Chuguyevka,RU,44.1653,133.8633,78.51,61,42,2.13,scattered clouds
567,Tiznit,MA,29.5833,-9.5,88.66,19,14,3.06,few clouds
568,Libertador General San Martin,AR,-23.8064,-64.7876,70.39,52,100,3.02,overcast clouds
569,Zaysan,KZ,47.4667,84.8667,69.26,44,7,4.61,clear sky
570,Sukhumi,GE,43.0033,41.0153,71.06,62,0,3.89,clear sky
571,Kutulik,RU,53.3508,102.7839,55.44,94,100,5.61,overcast clouds
572,Avera,US,33.194,-82.5271,78.85,74,89,7.7,overcast clouds
573,Alekseyevsk,RU,57.8406,108.3492,62.37,67,100,5.37,overcast clouds
574,Black Diamond,US,47.3087,-122.0032,78.71,51,10,4.0,clear sky
575,Chabahar,IR,25.2919,60.643,84.25,81,90,9.24,overcast clouds
576,Dunn,US,44.95,-91.8835,80.56,72,78,4.99,broken clouds
577,Palaikastron,GR,35.2,26.25,72.88,79,0,21.56,clear sky
578,Gimli,CA,50.6336,-96.9907,73.42,83,0,9.22,clear sky
579,Rengasdengklok,ID,-6.1592,107.2981,77.56,74,37,4.7,scattered clouds
580,Pijijiapan,MX,15.7011,-93.23,79.86,90,6,0.85,clear sky
581,Severodvinsk,RU,64.5635,39.8302,50.11,71,100,6.4,overcast clouds
582,Moron De La Frontera,ES,37.1208,-5.454,80.4,41,0,5.75,clear sky
583,Tianpeng,CN,30.9866,103.9393,85.73,72,100,3.67,overcast clouds
584,Hauterive,FR,46.0901,3.4459,57.96,81,1,0.94,clear sky
585,Matay,EG,28.419,30.7792,80.76,42,7,7.29,clear sky
586,Fonseca,CO,10.8861,-72.8487,77.81,88,98,3.76,overcast clouds
587,Lunenburg,CA,44.3835,-64.3155,66.25,57,0,10.36,clear sky
588,Montefiascone,IT,42.5393,12.0362,62.47,62,0,7.76,clear sky
589,Koutsouras,GR,35.0339,25.9469,77.11,63,0,12.57,clear sky
590,Hapur,IN,28.7167,77.7833,80.08,73,100,6.06,overcast clouds
591,Lasa,IT,46.6166,10.7002,65.28,91,44,6.17,scattered clouds
592,Qarayeri,AZ,40.7886,46.3066,70.68,64,20,6.91,few clouds
593,Tezu,IN,27.9167,96.1667,82.65,80,16,0.96,few clouds
594,Riachao,BR,-7.3619,-46.6172,74.01,43,3,4.68,clear sky
595,Lamesa,US,32.7376,-101.951,96.53,29,24,20.76,few clouds
596,Namuac,PH,18.6109,121.1657,85.48,72,100,4.94,overcast clouds
597,Male,MV,4.1748,73.5089,80.55,89,75,12.66,broken clouds
598,Nemuro,JP,43.3236,145.575,58.19,99,100,16.13,overcast clouds
599,Rincon,US,32.296,-81.2354,76.86,94,100,5.75,overcast clouds
600,Bure,ET,10.7,37.0667,55.44,96,100,1.1,overcast clouds
601,Bilibino,RU,68.0546,166.4372,39.43,93,100,5.23,overcast clouds
602,Kharp,RU,66.8014,65.8081,62.67,64,1,8.66,clear sky
603,Parfino,RU,57.9731,31.6481,59.04,86,100,2.77,overcast clouds
604,Bahce,TR,37.1972,36.5766,66.81,94,43,6.22,scattered clouds
605,Saint-Joseph,RE,-21.3667,55.6167,64.78,73,43,15.37,scattered clouds
606,Port Shepstone,ZA,-30.7414,30.455,61.81,50,0,5.88,clear sky
607,Berdigestyakh,RU,62.0989,126.6992,55.13,97,100,5.37,light rain
608,Nandigama,IN,16.7833,80.3,75.87,82,100,19.95,light rain
609,Sinnamary,GF,5.3833,-52.95,77.68,87,100,7.72,overcast clouds
610,Prabumulih,ID,-3.45,104.25,75.99,81,31,3.51,scattered clouds
611,Fort Nelson,CA,58.8053,-122.7002,63.99,77,75,5.75,light intensity shower rain
612,Gunjur,GM,13.2019,-16.7339,79.29,81,77,10.13,broken clouds
613,Balykshi,KZ,47.0667,51.8667,68.0,49,0,8.95,clear sky
614,Mahajanga,MG,-15.7167,46.3167,62.62,72,0,5.75,clear sky
615,Diamantino,BR,-14.4086,-56.4461,75.09,44,100,4.74,overcast clouds
616,Port-Gentil,GA,-0.7193,8.7815,72.39,80,23,14.0,few clouds
617,Meadow Lake,US,34.8014,-106.5436,81.88,63,100,7.02,overcast clouds
618,Usakos,NA,-22.0,15.6,46.24,96,12,6.04,few clouds
619,Fairbanks,US,64.8378,-147.7164,73.6,62,0,4.61,haze
620,Kayerkan,RU,69.3497,87.7602,44.53,87,75,16.71,broken clouds
621,Aksu,CN,41.1231,80.2644,77.65,33,100,5.12,overcast clouds
622,Viedma,AR,-40.8135,-62.9967,47.62,64,100,8.77,overcast clouds
623,Jena,DE,50.9333,11.5833,55.17,89,68,6.02,broken clouds
624,Grand Gaube,MU,-20.0064,57.6608,66.6,65,23,25.12,few clouds
625,Ituporanga,BR,-27.4144,-49.6025,57.81,98,11,1.77,few clouds
626,Chiang Klang,TH,19.2938,100.8617,76.06,97,100,0.43,overcast clouds
627,Monterey,US,36.2505,-121.2516,86.18,31,0,16.06,clear sky
628,Pemba,MZ,-12.974,40.5178,71.29,78,1,8.84,light rain
629,Invermere,CA,50.5167,-116.0354,76.42,31,30,11.43,scattered clouds
630,Palana,RU,59.1167,159.9667,54.12,89,72,4.7,broken clouds
631,Venice,US,27.0998,-82.4543,86.99,76,0,4.61,clear sky
632,Awjilah,LY,29.1081,21.2869,76.62,55,0,12.73,clear sky
633,Brigantine,US,39.4101,-74.3646,72.0,88,20,3.44,few clouds
634,Medina,SA,24.4686,39.6142,90.03,12,0,8.05,clear sky
635,Moose Factory,CA,51.2585,-80.6094,69.8,60,0,5.75,clear sky
636,Chicama,PE,-7.8447,-79.1469,61.34,80,39,7.05,scattered clouds
637,Verkhoyansk,RU,67.5447,133.385,59.94,58,100,3.76,overcast clouds
638,Toora-Khem,RU,52.4675,96.11,62.92,54,2,1.68,clear sky
639,Surt,LY,31.2089,16.5887,78.26,62,0,9.46,clear sky
640,Vandra,EE,58.6481,25.0361,51.46,97,74,4.68,broken clouds
641,Darnah,LY,32.767,22.6367,77.09,71,0,18.61,clear sky
642,Bac Giang,VN,21.2667,106.2,80.67,76,22,4.09,few clouds
643,Shestakovo,RU,56.4915,103.96,61.65,79,17,4.7,few clouds
644,Saladoblanco,CO,1.9924,-76.0434,60.21,92,76,3.65,broken clouds
645,Yar-Sale,RU,66.8333,70.8333,59.27,67,92,8.84,overcast clouds
646,Christchurch,NZ,-43.5333,172.6333,48.42,68,100,6.91,overcast clouds
647,Kumta,IN,14.4167,74.4,79.27,85,100,18.57,overcast clouds
648,Nagapattinam,IN,10.7667,79.8333,82.51,65,100,11.59,light rain
649,Lata,PT,40.1629,-8.3327,66.33,56,0,1.97,clear sky
650,Broome,US,42.2506,-75.833,70.18,45,0,11.5,clear sky
651,Vostok,RU,46.4856,135.8833,74.21,57,100,1.3,overcast clouds
652,Riachao Das Neves,BR,-11.7461,-44.91,70.74,50,50,4.72,scattered clouds
653,Houma,US,29.5958,-90.7195,87.8,74,0,8.05,clear sky
654,Dieppe,FR,49.75,1.1667,57.38,92,0,7.0,clear sky
655,Kalikino,RU,52.9493,39.8269,63.99,74,84,7.2,broken clouds
656,Ginir,ET,7.1333,40.7,55.15,88,100,8.57,light rain
657,Lashio,MM,22.9333,97.75,71.85,95,55,0.4,broken clouds
658,Waipawa,NZ,-41.4122,175.5153,45.52,64,100,5.88,overcast clouds
659,Lompoc,US,34.6391,-120.4579,79.7,73,0,23.0,clear sky
660,Cochrane,CA,51.1834,-114.4687,76.91,28,20,8.05,few clouds
661,Kollam,IN,8.8833,76.6,77.68,89,93,12.68,overcast clouds
662,Mount Isa,AU,-20.7333,139.5,58.77,36,0,11.5,clear sky
663,Asosa,ET,10.0667,34.5333,59.05,93,100,2.77,overcast clouds
664,Malumfashi,NG,11.7853,7.6218,73.6,81,100,10.13,moderate rain
665,Sabnova,RU,42.0762,48.248,69.8,57,0,3.0,clear sky
666,Taloqan,AF,36.7361,69.5345,76.64,20,0,5.82,clear sky
667,Narsaq,GL,60.9167,-46.05,52.02,93,30,2.08,scattered clouds
668,Kenora,CA,49.8167,-94.4337,74.37,68,75,5.75,broken clouds
669,Sur,OM,22.5667,59.5289,83.25,81,87,2.75,light rain
670,Chico,US,39.7285,-121.8375,96.22,24,0,7.76,clear sky
671,Shar,KZ,49.5886,81.0453,65.66,61,28,4.41,scattered clouds
672,Jiazi,CN,22.8779,116.067,84.85,79,16,6.08,few clouds
673,Weihai,CN,37.5017,122.1136,77.85,75,82,2.51,broken clouds
674,Manavalakurichi,IN,8.1333,77.3,78.35,86,100,16.17,overcast clouds
675,Guna,IN,24.65,77.3167,80.44,78,51,7.34,broken clouds
676,La Paz,BO,-16.5,-68.15,44.58,75,40,4.61,scattered clouds
677,La Cruz,MX,23.9167,-106.9,85.55,62,85,7.92,overcast clouds
678,Rafraf,TN,37.1904,10.1837,71.91,70,0,14.79,clear sky
679,Nantucket,US,41.2835,-70.0995,69.91,84,0,6.91,clear sky
680,Calbuco,CL,-41.768,-73.1273,45.61,88,100,16.24,overcast clouds
681,Greenfield,US,42.9614,-88.0126,73.26,59,0,9.22,clear sky
682,Coquimbo,CL,-29.9533,-71.3436,53.33,100,100,2.3,overcast clouds
683,Muros,ES,42.7762,-9.0603,70.16,81,99,4.0,overcast clouds
684,Nyurba,RU,63.2842,118.3319,57.61,84,100,2.04,overcast clouds
685,Nizhnevartovsk,RU,60.9344,76.5531,69.82,78,0,11.18,clear sky
686,Aguimes,ES,27.9054,-15.4461,73.65,60,0,23.02,clear sky
687,Tarata,BO,-17.6167,-66.0167,62.02,73,93,5.95,overcast clouds
688,Severnyy,RU,50.677,36.5532,64.44,77,0,6.71,clear sky
689,George,ZA,-33.963,22.4617,57.63,73,95,1.77,overcast clouds
690,Beinamar,TD,8.6698,15.3813,72.0,93,100,3.38,overcast clouds
691,Ngora,UG,1.4314,33.7772,64.65,83,95,3.13,light rain
692,Mitsamiouli,KM,-11.3847,43.2844,75.88,67,0,12.28,clear sky
693,Kudahuvadhoo,MV,2.6708,72.8944,82.29,74,89,14.76,moderate rain
694,Vernon,CA,50.2581,-119.2691,82.92,37,100,1.99,overcast clouds
695,Rayevskiy,RU,54.0658,54.9468,63.68,86,76,1.59,light rain
696,Sayyan,YE,15.1718,44.3244,59.56,64,98,5.19,overcast clouds
697,Hobyo,SO,5.3505,48.5268,75.97,75,97,24.83,overcast clouds
698,Arica,CL,-18.475,-70.3042,62.15,77,100,5.75,overcast clouds
699,Faya,SA,18.3851,42.4509,64.51,30,100,9.6,overcast clouds
700,Kapoeta,SS,4.7717,33.5903,72.23,74,91,6.29,overcast clouds
